customer_id,company_code,anciennete_jour,age,flag_cible,segment,sexe,OPTIN_EMAIL,OPTIN_SMS,ca,marge,nb_tickets,recence_jours,ca_12mois,Emails_envoyes,Emails_ouverts,flag_actif,emails_recus_mois,flag_ouvreur
001210036939,Jules,107,47,1,mailing,Femme,0,,,,,107,25.99,0,0,0,0,0
036910022770,Jules,107,43,1,mailing,Femme,0,1,,,,107,65.98,0,0,0,0,0
044830007395,Jules,107,42,1,mailing,Homme,0,1,,,,107,7.99,0,0,0,0,0
010790000732,Jules,107,23,1,mailing,Homme,0,,,,,107,26,0,0,0,0,0
038820002726,Jules,108,41,1,mailing,Homme,0,1,,,,108,70,0,0,0,0,0
019010019999,Jules,108,66,1,mailing,Femme,0,1,,,,108,35.98,0,0,0,0,0
038220002070,Jules,109,53,1,mailing,Homme,,,,,,109,39.99,0,0,0,0,0
012410029002,Jules,109,,1,mailing,Homme,,,,,,109,44.98,0,0,0,0,0
009710013758,Jules,109,70,1,mailing,Femme,,,,,,109,15,0,0,0,0,0
021410013782,Jules,109,17,1,mailing,Femme,,1,,,,109,10,0,0,0,0,0
012030005898,Jules,109,31,1,mailing,Homme,,,,,,109,64.97,0,0,0,0,0
017510022461,Jules,109,84,1,mailing,Femme,,,,,,109,40,0,0,0,0,0
003610005804,Jules,109,32,1,mailing,Homme,0,,,,,109,55,0,0,0,0,0
040010012576,Jules,110,18,1,mailing,Femme,,1,,,,110,24.98,0,0,0,0,0
036720018728,Jules,110,40,1,mailing,Homme,0,,,,,110,54.98,0,0,0,0,0
011210018616,Jules,110,72,1,mailing,Femme,,,,,,110,14.98,0,0,0,0,0
072610001345,Jules,110,71,1,mailing,Homme,,1,,,,110,60,0,0,0,0,0
028310024918,Jules,110,64,1,mailing,Homme,,,,,,110,59.98,0,0,0,0,0
045610004296,Jules,110,63,1,mailing,Femme,0,1,,,,110,55,0,0,0,0,0
027610012615,Jules,111,74,1,mailing,Homme,,1,,,,111,29.99,0,0,0,0,0
022310015849,Jules,111,40,1,mailing,Homme,0,,,,,111,95.97,0,0,0,0,0
003710019103,Jules,111,76,1,mailing,Homme,,,,,,111,29.99,0,0,0,0,0
002810025782,Jules,111,28,1,mailing,Femme,1,,,,,111,67.96,0,0,0,0,0
041710007800,Jules,111,39,1,mailing,Femme,,,,,,111,35.99,0,0,0,0,0
041110034557,Jules,111,26,1,mailing,Homme,,,,,,111,69.99,0,0,0,0,0
032610042925,Jules,112,19,1,mailing,Homme,0,1,,,,112,30,0,0,0,0,0
035820013213,Jules,112,81,1,mailing,Homme,1,1,,,,112,20,0,0,0,0,0
005220012076,Jules,112,49,0,mailing,Homme,,1,,,,112,60,0,0,0,0,0
038410016314,Jules,112,69,0,mailing,Femme,,,,,,112,55.97,0,0,0,0,0
036210023058,Jules,112,73,1,mailing,Homme,,,,,,112,213,0,0,0,0,0
072410002543,Jules,113,40,1,mailing,Homme,,,,,,113,63.98,0,0,0,0,0
043810006487,Jules,113,67,1,mailing,Femme,,,,,,113,29.99,0,0,0,0,0
006210036895,Jules,113,39,1,mailing,Homme,1,1,,,,113,29.99,0,0,0,0,0
046710007525,Jules,113,37,1,mailing,Homme,,1,,,,113,79.97,0,0,0,0,0
030510012461,Jules,113,,1,mailing,Homme,,,,,,113,25.99,0,0,0,0,0
015720008341,Jules,114,67,1,mailing,Homme,,,,,,114,15.99,0,0,0,0,0
040910022380,Jules,114,56,1,mailing,Femme,,1,,,,114,114.97,0,0,0,0,0
008120020330,Jules,114,51,1,mailing,Homme,0,,,,,114,180,0,0,0,0,0
008820016768,Jules,114,76,1,mailing,Femme,,,,,,114,20,0,0,0,0,0
006511805639,Jules,114,33,1,mailing,Homme,,,,,,114,39.99,0,0,0,0,0
012030005850,Jules,114,22,1,mailing,Homme,1,,,,,14,104.97,0,0,0,0,0
028020018074,Jules,114,21,1,mailing,Homme,0,,,,,114,28,0,0,0,0,0
027010035345,Jules,114,24,1,mailing,Homme,,,,,,114,103.96,0,0,0,0,0
031720043642,Jules,114,,1,mailing,Homme,0,,,,,111,29.99,0,0,0,0,0
016710021113,Jules,114,49,1,mailing,Homme,0,1,,,,114,9.99,0,0,0,0,0
041310011648,Jules,114,48,1,mailing,Homme,,1,,,,114,42,0,0,0,0,0
060010918965,Jules,115,30,1,mailing,Homme,0,0,,,,,,0,0,0,0,0
042120002008,Jules,115,61,1,mailing,Femme,0,,,,,115,19.99,0,0,0,0,0
024020008859,Jules,115,21,1,mailing,Femme,0,,,,,115,45.98,0,0,0,0,0
046190001059,Jules,115,54,1,mailing,Femme,0,0,,,,115,39,0,0,0,0,0
060010918482,Jules,116,39,1,mailing,Femme,0,0,,,,,,0,0,0,0,0
012010047572,Jules,116,41,1,mailing,Homme,0,1,,,,116,88,0,0,0,0,0
060010917940,Jules,116,27,1,mailing,Femme,0,0,,,,,,0,0,0,0,0
019710012914,Jules,117,54,1,mailing,Homme,0,1,,,,117,29.99,0,0,0,0,0
027010035284,Jules,117,,1,mailing,Homme,0,,,,,117,0,0,0,0,0,0
044820033877,Jules,117,36,1,mailing,Homme,0,,,,,117,44.98,0,0,0,0,0
013310016130,Jules,117,51,1,mailing,Homme,0,,,,,117,85.98,0,0,0,0,0
047120001615,Jules,118,41,0,mailing,Femme,0,1,,,,118,0,0,0,0,0,0
041110034339,Jules,118,29,1,mailing,Homme,0,0,,,,118,8,0,0,0,0,0
072510000940,Jules,118,38,1,mailing,Femme,0,1,,,,118,35.98,0,0,0,0,0
040910022288,Jules,119,67,1,mailing,Femme,1,,,,,119,29.99,0,0,0,0,0
004710013812,Jules,120,27,1,mailing,Homme,0,1,,,,120,40,0,0,0,0,0
048210013706,Jules,121,29,1,mailing,Homme,1,,,,,121,44.98,0,0,0,0,0
031730017409,Jules,122,24,1,mailing,Homme,1,1,,,,122,39.99,0,0,0,0,0
017710023394,Jules,122,54,1,mailing,Homme,1,1,,,,122,45,0,0,0,0,0
060010908546,Jules,123,39,1,mailing,Homme,0,0,,,,,,0,0,0,0,0
009610018770,Jules,124,38,1,mailing,Homme,,1,,,,124,41,0,0,0,0,0
015210039077,Jules,124,36,1,mailing,Homme,,,,,,124,39,0,0,0,0,0
016710020991,Jules,124,28,1,mailing,Homme,1,1,,,,124,74.96,0,0,0,0,0
012090001827,Jules,124,29,1,mailing,Homme,1,1,,,,124,112.97,0,0,0,0,0
034910011827,Jules,125,21,1,mailing,Homme,0,1,,,,125,19.99,0,0,0,0,0
023610028956,Jules,126,,0,mailing,Homme,,,,,,126,51.98,0,0,0,0,0
072110002947,Jules,126,63,0,mailing,Homme,,,,,,126,41.99,0,0,0,0,0
021910017674,Jules,126,84,1,mailing,Homme,,,42.98,20.54,1,23,135.97,0,0,1,0,0
015210039055,Jules,127,48,1,mailing,Homme,,,,,,127,12.99,0,0,0,0,0
044810005358,Jules,128,24,1,mailing,Femme,0,,,,,128,54.98,0,0,0,0,0
027010035075,Jules,128,,1,mailing,Homme,,,,,,128,55.98,0,0,0,0,0
012410028673,Jules,128,23,1,mailing,Homme,,1,,,,128,29.98,0,0,0,0,0
004910015416,Jules,98,37,1,mailing,Homme,,1,,,,98,40,0,0,0,0,0
034010021004,Jules,98,22,1,mailing,Homme,,,,,,98,9.99,0,0,0,0,0
003610005887,Jules,98,29,1,mailing,Homme,,1,,,,98,72,0,0,0,0,0
041620000476,Jules,98,54,1,mailing,Homme,,,,,,98,62.98,0,0,0,0,0
015510016021,Jules,98,49,1,mailing,Homme,,,,,,98,87.98,0,0,0,0,0
017110014290,Jules,98,,1,mailing,Femme,,,,,,98,19.99,0,0,0,0,0
044910011780,Jules,98,31,1,mailing,Homme,1,,,,,98,92.97,0,0,0,0,0
013620000606,Jules,98,64,1,mailing,Homme,,,,,,98,20.99,0,0,0,0,0
028910024264,Jules,99,,1,mailing,Homme,,,,,,99,68.98,0,0,0,0,0
022920018741,Jules,100,49,1,mailing,Homme,,,,,,100,39.98,0,0,0,0,0
006511805784,Jules,100,18,1,mailing,Homme,,,,,,100,101.98,0,0,0,0,0
044010008276,Jules,100,51,1,mailing,Homme,,1,,,,100,120.97,0,0,0,0,0
041020018472,Jules,100,36,1,mailing,Homme,,1,,,,100,58.76,0,0,0,0,0
041110034938,Jules,100,36,0,mailing,Homme,,1,,,,100,123.18,0,0,0,0,0
012410029154,Jules,100,27,1,mailing,Homme,,,,,,100,9.99,0,0,0,0,0
011310040627,Jules,100,22,1,mailing,Homme,0,,,,,100,49.98,0,0,0,0,0
041520017864,Jules,100,68,1,mailing,Homme,,1,,,,100,43.98,0,0,0,0,0
012010048073,Jules,100,61,1,mailing,Homme,,,,,,100,65.18,0,0,0,0,0
041110034929,Jules,100,21,1,mailing,Homme,,,,,,100,25.99,0,0,0,0,0
049210007147,Jules,100,31,1,mailing,Homme,,1,,,,100,52.98,0,0,0,0,0
020510016642,Jules,100,52,1,mailing,Homme,,,,,,100,69.97,0,0,0,0,0
002810025984,Jules,100,51,1,mailing,Homme,,,,,,100,33,0,0,0,0,0
013510018138,Jules,100,48,1,mailing,Femme,,,,,,100,87.56,0,0,0,0,0
031710020559,Jules,101,33,1,mailing,Homme,,,,,,101,74.97,0,0,0,0,0
022220005187,Jules,101,74,1,mailing,Femme,,,,,,101,34,0,0,0,0,0
040210016051,Jules,101,29,1,mailing,Homme,,,,,,101,65.97,0,0,0,0,0
023310020537,Jules,101,,1,mailing,Homme,0,,,,,101,0,0,0,0,0,0
033910012471,Jules,101,21,0,mailing,Homme,,,,,,101,46.98,0,0,0,0,0
014810024339,Jules,101,25,1,mailing,Femme,,1,,,,101,20,0,0,0,0,0
023410027277,Jules,101,50,1,mailing,Homme,1,,,,,101,52,0,0,0,0,0
025310016008,Jules,102,,1,mailing,Femme,,,,,,102,24,0,0,0,0,0
038410016418,Jules,102,39,1,mailing,Homme,0,,,,,102,99.98,0,0,0,0,0
038610016265,Jules,102,66,1,mailing,Homme,1,,,,,102,62.98,0,0,0,0,0
038610016263,Jules,102,71,1,mailing,Femme,,,,,,102,8,0,0,0,0,0
016610035515,Jules,102,29,1,mailing,Femme,,1,,,,102,28.98,0,0,0,0,0
024610015758,Jules,103,61,1,mailing,Femme,1,1,,,,103,0,0,0,0,0,0
012310027317,Jules,103,34,1,mailing,Homme,0,,,,,103,132.95,0,0,0,0,0
060010932211,Jules,103,20,1,mailing,Homme,0,0,,,,,,0,0,0,0,0
023020001761,Jules,103,77,1,mailing,Femme,,1,,,,103,20,0,0,0,0,0
041410023547,Jules,105,45,1,mailing,Homme,,1,,,,105,134.97,0,0,0,0,0
017410011986,Jules,105,50,1,mailing,Homme,1,,,,,105,215.95,0,0,0,0,0
046320015458,Jules,105,,1,mailing,Femme,1,,,,,105,40,0,0,0,0,0
038410016393,Jules,105,67,1,mailing,Femme,,1,,,,105,54.98,0,0,0,0,0
000310018285,Jules,105,30,1,mailing,Femme,,,,,,105,39.99,0,0,0,0,0
021410013832,Jules,105,31,0,mailing,Femme,,,,,,105,35.99,0,0,0,0,0
005420000941,Jules,105,52,1,mailing,Homme,,,,,,105,89.97,0,0,0,0,0
046820002066,Jules,105,36,1,mailing,Homme,,,,,,105,55.98,0,0,0,0,0
036820001298,Jules,105,,1,mailing,Femme,1,,,,,105,39.99,0,0,0,0,0
002620009620,Jules,105,41,1,mailing,Homme,,,,,,105,25.99,0,0,0,0,0
024320006083,Jules,105,58,1,mailing,Femme,,,,,,105,54.98,0,0,0,0,0
046410026255,Jules,106,47,1,mailing,Homme,0,1,,,,106,50,0,0,0,0,0
001410019167,Jules,106,46,1,mailing,Homme,0,,,,,103,29.99,0,0,0,0,0
031810017581,Jules,107,32,1,mailing,Femme,0,,,,,107,65.97,0,0,0,0,0
029110014770,Jules,107,57,1,mailing,Homme,,,,,,12,127,0,0,0,0,0
033710017774,Jules,107,33,1,mailing,Homme,0,,,,,107,179.99,0,0,0,0,0
026120009440,Jules,108,62,1,mailing,Femme,0,,,,,108,25.99,0,0,0,0,0
012420002054,Jules,108,23,1,mailing,Homme,,,,,,108,62.99,0,0,0,0,0
034410021946,Jules,109,45,1,mailing,Femme,,,,,,109,20.98,0,0,0,0,0
044820034036,Jules,109,32,1,mailing,Femme,0,,,,,109,49.99,0,0,0,0,0
028810005953,Jules,109,17,1,mailing,Femme,,,,,,109,39.99,0,0,0,0,0
027590000039,Jules,109,68,1,mailing,Femme,0,1,,,,109,31.98,0,0,0,0,0
006511805677,Jules,109,40,1,mailing,Homme,0,,,,,109,54.98,0,0,0,0,0
044830007378,Jules,109,48,1,mailing,Homme,,,,,,109,129.99,0,0,0,0,0
001620024932,Jules,109,62,1,mailing,Femme,,1,,,,109,25.99,0,0,0,0,0
038210023785,Jules,109,55,1,mailing,Homme,,,,,,109,44.98,0,0,0,0,0
003310021647,Jules,109,42,1,mailing,Homme,,,,,,109,77.98,0,0,0,0,0
029510039542,Jules,109,32,1,mailing,Femme,,,,,,109,69.99,0,0,0,0,0
033910012427,Jules,109,80,1,mailing,Homme,,,,,,109,59.98,0,0,0,0,0
041120009209,Jules,109,23,1,mailing,Homme,0,,,,,109,25.99,0,0,0,0,0
013310016237,Jules,110,42,1,mailing,Femme,0,1,,,,110,65.98,0,0,0,0,0
048210013884,Jules,110,39,1,mailing,Homme,,,,,,110,49.99,0,0,0,0,0
034690000760,Jules,110,28,1,mailing,Homme,0,1,,,,110,88,0,0,0,0,0
046710007537,Jules,110,19,1,mailing,Homme,1,1,,,,3,144.98,0,0,0,0,0
002610039278,Jules,111,46,1,mailing,Femme,1,1,,,,111,26,0,0,0,0,0
008110010551,Jules,111,26,1,mailing,Homme,,,,,,111,9.99,0,0,0,0,0
027090000639,Jules,111,23,1,mailing,Homme,0,,,,,,,0,0,0,0,0
007390000262,Jules,111,22,1,mailing,Homme,,,,,,111,44.98,0,0,0,0,0
023710031352,Jules,111,67,1,mailing,Homme,,,,,,111,29.99,0,0,0,0,0
072410002555,Jules,112,41,1,mailing,Femme,1,,,,,112,26.98,0,0,0,0,0
042810023247,Jules,112,22,1,mailing,Homme,1,1,,,,112,26,0,0,0,0,0
010920021119,Jules,112,70,1,mailing,Homme,,,,,,112,39.98,0,0,0,0,0
042210009372,Jules,112,66,1,mailing,Homme,,,,,,112,39.98,0,0,0,0,0
035010016384,Jules,112,43,1,mailing,Homme,0,,,,,112,62.99,0,0,0,0,0
035110015223,Jules,112,46,1,mailing,Homme,,,,,,112,120.96,0,0,0,0,0
072410002552,Jules,112,42,1,mailing,Femme,,1,,,,112,27.98,0,0,0,0,0
036210023074,Jules,112,26,1,mailing,Homme,,,,,,112,95,0,0,0,0,0
008610027331,Jules,112,53,1,mailing,Femme,,,,,,112,69.98,0,0,0,0,0
023610029308,Jules,112,,1,mailing,Homme,,,,,,112,39.99,0,0,0,0,0
044710013613,Jules,113,38,1,mailing,Homme,1,1,,,,113,29.99,0,0,0,0,0
049710004883,Jules,113,64,1,mailing,Homme,,1,,,,113,63.98,0,0,0,0,0
072110003084,Jules,113,52,1,mailing,Homme,,,,,,113,40,0,0,0,0,0
029510039466,Jules,113,44,1,mailing,Femme,,,,,,113,25.97,0,0,0,0,0
003390000411,Jules,113,23,1,mailing,Femme,0,,,,,113,343.91,0,0,0,0,0
048720002346,Jules,113,62,1,mailing,Homme,1,,85,50.34,1,113,14.98,0,0,1,0,0
022910018951,Jules,113,35,1,mailing,Homme,,1,,,,113,115,0,0,0,0,0
001210036869,Jules,113,22,1,mailing,Homme,1,,,,,113,50.98,0,0,0,0,0
006610014808,Jules,113,39,1,mailing,Homme,0,1,,,,113,44.98,0,0,0,0,0
013410013834,Jules,114,54,1,mailing,Homme,0,,,,,114,25.99,0,0,0,0,0
026310019664,Jules,114,57,1,mailing,Femme,,1,,,,114,65.98,0,0,0,0,0
040910022386,Jules,114,65,1,mailing,Homme,,1,,,,114,129.97,0,0,0,0,0
046910002804,Jules,114,39,1,mailing,Femme,1,,,,,114,39.99,0,0,0,0,0
012410028880,Jules,114,21,1,mailing,Femme,,,,,,114,45.99,0,0,0,0,0
031720043665,Jules,114,27,1,mailing,Homme,0,,,,,114,44.98,0,0,0,0,0
012320009292,Jules,114,55,1,mailing,Homme,0,1,,,,114,44.98,0,0,0,0,0
026710018552,Jules,114,22,1,mailing,Femme,,1,,,,114,99.99,0,0,0,0,0
007390000242,Jules,114,68,1,mailing,Femme,1,1,,,,,,0,0,0,0,0
024310032874,Jules,114,31,1,mailing,Femme,0,1,,,,114,37.98,0,0,0,0,0
011010031373,Jules,114,28,1,mailing,Homme,1,1,,,,114,150,0,0,0,0,0
019410020067,Jules,115,74,1,mailing,Femme,0,,,,,115,23.98,0,0,0,0,0
013310016168,Jules,115,23,1,mailing,Femme,0,1,,,,115,39.99,0,0,0,0,0
016020007790,Jules,117,,0,mailing,Femme,0,1,,,,117,64.97,0,0,0,0,0
041190003361,Jules,117,51,1,mailing,Homme,1,1,,,,,,0,0,0,0,0
016610035273,Jules,118,24,1,mailing,Homme,0,,,,,118,15.99,0,0,0,0,0
034420015102,Jules,119,16,1,mailing,Homme,1,,,,,119,57.98,0,0,0,0,0
041110034316,Jules,119,50,1,mailing,Femme,0,1,,,,119,38.94,0,0,0,0,0
003610005722,Jules,121,29,1,mailing,Homme,1,1,,,,121,40,0,0,0,0,0
024020008773,Jules,121,50,1,mailing,Femme,0,,,,,121,19.99,0,0,0,0,0
019520008665,Jules,121,23,1,mailing,Homme,1,1,,,,121,42.98,0,0,0,0,0
013111770642,Jules,122,38,1,mailing,Homme,0,1,,,,122,85.98,0,0,0,0,0
060010909003,Jules,122,69,1,mailing,Homme,0,1,,,,122,54.98,0,0,0,0,0
007390000173,Jules,122,63,1,mailing,Femme,0,0,,,,122,53.98,0,0,0,0,0
032610042757,Jules,122,19,1,mailing,Homme,,,,,,89,173.99,0,0,0,0,0
003310021583,Jules,124,29,1,mailing,Femme,0,1,,,,124,40,0,0,0,0,0
003210017042,Jules,124,56,1,mailing,Homme,,,,,,124,59.98,0,0,0,0,0
046320015167,Jules,124,45,1,mailing,Femme,1,,,,,102,54.98,0,0,0,0,0
015220005147,Jules,124,59,1,mailing,Homme,1,,,,,122,53.98,0,0,0,0,0
046010003817,Jules,124,51,1,mailing,Femme,1,,,,,123,44.98,0,0,0,0,0
037720015891,Jules,125,55,1,mailing,Homme,,,,,,125,153.95,0,0,0,0,0
000310018122,Jules,125,27,1,mailing,Femme,,1,,,,125,44.98,0,0,0,0,0
012010047410,Jules,125,22,1,mailing,Homme,0,,,,,125,69.98,0,0,0,0,0
041720013780,Jules,126,19,1,mailing,Homme,0,1,,,,126,15.98,0,0,0,0,0
037310009793,Jules,126,,1,mailing,Homme,,,,,,126,101,0,0,0,0,0
019110034166,Jules,126,35,1,mailing,Homme,,,,,,126,49.99,0,0,0,0,0
031710020460,Jules,127,30,1,mailing,Homme,0,1,,,,127,39.99,0,0,0,0,0
014510022115,Jules,127,45,1,mailing,Homme,,,,,,127,166.94,0,0,0,0,0
019110034156,Jules,128,24,0,mailing,Homme,,,,,,126,0,0,0,0,0,0
022910018855,Jules,128,20,1,mailing,Homme,,,,,,128,19.99,0,0,0,0,0
002620009419,Jules,128,28,1,mailing,Homme,0,1,,,,128,74.97,0,0,0,0,0
045420000321,Jules,128,,1,mailing,Homme,,1,,,,128,89.99,0,0,0,0,0
035610009632,Jules,98,23,1,mailing,Homme,1,1,,,,98,68.78,0,0,0,0,0
005120007242,Jules,98,,1,mailing,Homme,,1,,,,98,38.98,0,0,0,0,0
022210035818,Jules,98,24,1,mailing,Homme,1,1,,,,98,30,0,0,0,0,0
012310027368,Jules,98,46,1,mailing,Homme,0,1,,,,98,109.97,0,0,0,0,0
022310015939,Jules,98,64,1,mailing,Homme,0,1,,,,98,106.78,0,0,0,0,0
031210007210,Jules,98,21,1,mailing,Homme,,1,,,,98,52.98,0,0,0,0,0
012010048080,Jules,98,42,1,mailing,Homme,,1,,,,98,99.99,0,0,0,0,0
031720044070,Jules,98,52,1,mailing,Femme,,,,,,98,23.98,0,0,0,0,0
035910016508,Jules,98,,1,mailing,Homme,,,,,,98,47.98,0,0,0,0,0
011010031573,Jules,99,39,1,mailing,Homme,,,,,,99,52.18,0,0,0,0,0
034620024681,Jules,100,22,1,mailing,Femme,1,1,,,,100,8,0,0,0,0,0
044910011744,Jules,100,,1,mailing,Femme,,,,,,100,51.56,0,0,0,0,0
018210016498,Jules,100,52,1,mailing,Homme,,1,,,,100,49.99,0,0,0,0,0
029510039719,Jules,100,51,1,mailing,Homme,0,,,,,100,69.97,0,0,0,0,0
072110003440,Jules,100,,1,mailing,Homme,,,,,,100,25.99,0,0,0,0,0
017410012004,Jules,100,31,1,mailing,Homme,,1,,,,100,25.99,0,0,0,0,0
040820005853,Jules,100,44,1,mailing,Homme,,1,,,,100,63.98,0,0,0,0,0
016820006908,Jules,100,20,1,mailing,Homme,0,1,,,,100,52.98,0,0,0,0,0
042710019400,Jules,100,22,1,mailing,Homme,,,,,,100,36.98,0,0,0,0,0
015710034563,Jules,100,,1,mailing,Homme,1,,,,,100,51.97,0,0,0,0,0
014920014054,Jules,100,28,1,mailing,Homme,1,,,,,100,93.98,0,0,0,0,0
028190000079,Jules,101,18,1,mailing,Homme,1,0,,,,98,152.12,0,0,0,0,0
013420016957,Jules,101,44,1,mailing,Homme,,,,,,101,211.95,0,0,0,0,0
034110013629,Jules,101,39,1,mailing,Femme,0,1,,,,101,10,0,0,0,0,0
040910022636,Jules,101,54,1,mailing,Homme,,,,,,101,66,0,0,0,0,0
015720008448,Jules,101,18,1,mailing,Homme,0,,,,,101,29.98,0,0,0,0,0
041610012180,Jules,101,22,1,mailing,Homme,,,,,,101,23.98,0,0,0,0,0
001510015879,Jules,101,20,1,mailing,Homme,0,,,,,101,168.94,0,0,0,0,0
029410020235,Jules,101,50,1,mailing,Homme,,,,,,101,35.98,0,0,0,0,0
032610043113,Jules,101,28,1,mailing,Homme,,1,,,,86,88,0,0,0,0,0
004510014289,Jules,101,25,1,mailing,Homme,,,,,,101,105.97,0,0,0,0,0
022620021553,Jules,102,26,1,mailing,Femme,,,,,,102,12.99,0,0,0,0,0
023320005755,Jules,102,36,1,mailing,Homme,,,,,,102,103.96,0,0,0,0,0
044910011713,Jules,102,24,1,mailing,Homme,,,,,,102,159.95,0,0,0,0,0
041710007907,Jules,102,,1,mailing,Homme,,,,,,102,29.99,0,0,0,0,0
038010015708,Jules,102,66,1,mailing,Homme,,1,,,,102,57.98,0,0,0,0,0
022410019742,Jules,102,19,1,mailing,Homme,1,1,,,,102,43.18,0,0,0,0,0
072720000305,Jules,102,58,1,mailing,Homme,0,,,,,102,48.18,0,0,0,0,0
011210018672,Jules,102,68,1,mailing,Homme,,,,,,102,73.58,0,0,0,0,0
007010007876,Jules,102,80,1,mailing,Homme,,1,,,,101,21.99,0,0,0,0,0
018710027140,Jules,103,20,1,mailing,Homme,,1,,,,103,138.77,0,0,0,0,0
039010015489,Jules,103,35,1,mailing,Homme,,1,,,,103,156.98,0,0,0,0,0
048510006940,Jules,103,31,1,mailing,Homme,0,,,,,103,84.97,0,0,0,0,0
024310032940,Jules,103,49,1,mailing,Homme,,,,,,103,51.98,0,0,0,0,0
011310040602,Jules,103,44,1,mailing,Homme,,,,,,103,60.78,0,0,0,0,0
069800030551,Jules,103,31,1,mailing,Homme,0,0,,,,,,0,40,0,0,1
023720002308,Jules,103,52,1,mailing,Homme,,,,,,103,104.76,0,0,0,0,0
031920017406,Jules,103,60,1,mailing,Homme,0,1,,,,103,44.99,0,0,0,0,0
049410004288,Jules,103,28,0,mailing,Homme,1,,,,,103,136.17,0,0,0,0,0
006810024854,Jules,105,54,1,mailing,Femme,,1,,,,105,39.99,0,0,0,0,0
031910010911,Jules,105,32,1,mailing,Homme,,,,,,105,99.98,0,0,0,0,0
006520003090,Jules,105,32,1,mailing,Femme,,,,,,103,99.98,0,0,0,0,0
007320003515,Jules,105,74,1,mailing,Homme,1,1,,,,105,139.94,0,0,0,0,0
049410004258,Jules,105,34,1,mailing,Femme,0,1,,,,105,49.99,0,0,0,0,0
044310002690,Jules,105,,1,mailing,Femme,,,,,,105,12.99,0,0,0,0,0
035110015298,Jules,105,18,1,mailing,Femme,1,,,,,105,44.98,0,0,0,0,0
046520000188,Jules,105,66,1,mailing,Femme,,,,,,105,9.99,0,0,0,0,0
036210023192,Jules,105,42,1,mailing,Femme,,1,,,,105,90,0,0,0,0,0
023610029519,Jules,105,44,0,mailing,Homme,0,1,,,,105,59.98,0,0,0,0,0
010920021193,Jules,105,40,1,mailing,Homme,0,,,,,105,59.47,0,0,0,0,0
006810024856,Jules,105,,1,mailing,Homme,,,,,,103,109,0,0,0,0,0
060010931056,Jules,105,25,0,mailing,Femme,0,0,,,,,,0,0,0,0,0
011090000540,Jules,106,49,1,mailing,Homme,0,1,,,,106,100.97,0,0,0,0,0
009510017763,Jules,106,44,1,mailing,Homme,,,,,,106,25.99,0,0,0,0,0
011210018655,Jules,106,42,1,mailing,Homme,0,,,,,106,42.48,0,0,0,0,0
013320007923,Jules,107,58,1,mailing,Homme,0,,,,,107,19.99,0,0,0,0,0
021110023433,Jules,107,31,1,mailing,Homme,0,1,,,,107,260.18,0,0,0,0,0
043810006621,Jules,107,28,1,mailing,Homme,0,1,,,,107,9.99,0,0,0,0,0
040220001430,Jules,107,64,1,mailing,Femme,0,,,,,107,65.98,0,0,0,0,0
003610005823,Jules,107,33,1,mailing,Homme,0,,,,,107,25.99,0,0,0,0,0
043310008177,Jules,108,20,1,mailing,Homme,0,1,,,,108,58,0,0,0,0,0
041120009249,Jules,108,50,1,mailing,Homme,1,,,,,108,44.98,0,0,0,0,0
039010015427,Jules,109,44,1,mailing,Homme,0,,,,,109,74.97,0,0,0,0,0
024110023483,Jules,109,,1,mailing,Femme,,,,,,109,29.99,0,0,0,0,0
042810023288,Jules,109,,1,mailing,Femme,,1,,,,108,59.98,0,0,0,0,0
016110025548,Jules,109,58,1,mailing,Homme,0,,,,,109,39.99,0,0,0,0,0
036720018748,Jules,109,,1,mailing,Homme,,,,,,109,44.98,0,0,0,0,0
072040000279,Jules,109,27,1,mailing,Homme,,,,,,109,26.48,0,0,0,0,0
029610011794,Jules,110,62,1,mailing,Femme,,,,,,110,70.97,0,0,0,0,0
047310006441,Jules,110,49,1,mailing,Homme,,,,,,110,65.98,0,0,0,0,0
025010022256,Jules,110,75,1,mailing,Homme,,1,,,,94,54.98,0,0,0,0,0
023210017429,Jules,110,15,1,mailing,Homme,1,0,49.99,31.83,1,110,45.98,0,0,1,0,0
045110009530,Jules,110,73,1,mailing,Femme,,,,,,110,64.98,0,0,0,0,0
041710007818,Jules,110,23,1,mailing,Homme,1,1,81.98,39.28,2,110,183.97,0,0,1,0,0
048220008594,Jules,111,,1,mailing,Femme,,,,,,111,38.98,0,0,0,0,0
012520001905,Jules,111,51,1,mailing,Homme,,,,,,111,45.98,0,0,0,0,0
017910016175,Jules,111,37,1,mailing,Homme,,1,,,,95,54.98,0,0,0,0,0
001910115460,Jules,111,,1,mailing,Femme,,,,,,111,29.99,0,0,0,0,0
004720019580,Jules,111,81,1,mailing,Homme,,,,,,110,73,0,0,0,0,0
037410024667,Jules,111,34,1,mailing,Femme,,,,,,111,49.99,0,0,0,0,0
043610015275,Jules,111,53,1,mailing,Homme,0,,,,,111,39.98,0,0,0,0,0
044910011590,Jules,111,53,1,mailing,Homme,,,,,,111,68.98,0,0,0,0,0
006810024777,Jules,112,67,1,mailing,Femme,,1,,,,112,75,0,0,0,0,0
060010923597,Jules,113,27,0,mailing,Femme,0,0,,,,,,0,0,0,0,0
040930014015,Jules,113,52,1,mailing,Homme,,,,,,113,44.98,0,0,0,0,0
021010020974,Jules,113,44,1,mailing,Homme,1,,,,,113,46,0,0,0,0,0
